cle_obs,code_maille,version_ref,nom_ref,type_info_geo
1095015,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1188354,2kmUTM40E320S7654,2019,"SINP 974",Rattachement
1177650,2kmUTM40E314S7672,2019,"SINP 974",Rattachement
1185496,2kmUTM40E320S7658,2019,"SINP 974",Rattachement
1187776,2kmUTM40E320S7656,2019,"SINP 974",Rattachement
1198037,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1096919,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1094903,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1186221,2kmUTM40E320S7658,2019,"SINP 974",Rattachement
1186022,2kmUTM40E320S7658,2019,"SINP 974",Rattachement
1178316,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1096447,2kmUTM40E342S7638,2019,"SINP 974",Rattachement
1094599,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1186671,2kmUTM40E320S7656,2019,"SINP 974",Rattachement
1198259,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1183667,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1095966,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1186827,2kmUTM40E320S7656,2019,"SINP 974",Rattachement
1097240,2kmUTM40E320S7658,2019,"SINP 974",Rattachement
1181235,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1186944,2kmUTM40E320S7656,2019,"SINP 974",Rattachement
1178325,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1096270,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1184777,2kmUTM40E318S7662,2019,"SINP 974",Rattachement
1188225,2kmUTM40E320S7654,2019,"SINP 974",Rattachement
1197911,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1095708,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1188234,2kmUTM40E320S7654,2019,"SINP 974",Rattachement
1094324,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1183215,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1182132,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1188864,2kmUTM40E326S7646,2019,"SINP 974",Rattachement
1177982,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1094014,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1178544,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1180630,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1188636,2kmUTM40E326S7646,2019,"SINP 974",Rattachement
1186635,2kmUTM40E320S7658,2019,"SINP 974",Rattachement
1183903,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1196098,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1190494,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1094978,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1187356,2kmUTM40E320S7656,2019,"SINP 974",Rattachement
1183207,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1177846,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1095091,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1096651,2kmUTM40E342S7638,2019,"SINP 974",Rattachement
1186102,2kmUTM40E320S7658,2019,"SINP 974",Rattachement
1185926,2kmUTM40E320S7658,2019,"SINP 974",Rattachement
1178241,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1094131,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1197288,2kmUTM40E326S7646,2019,"SINP 974",Rattachement
1097331,2kmUTM40E320S7658,2019,"SINP 974",Rattachement
1191963,2kmUTM40E346S7636,2019,"SINP 974",Rattachement
1188041,2kmUTM40E320S7654,2019,"SINP 974",Rattachement
1188200,2kmUTM40E320S7654,2019,"SINP 974",Rattachement
1196472,2kmUTM40E318S7662,2019,"SINP 974",Rattachement
1188428,2kmUTM40E320S7654,2019,"SINP 974",Rattachement
1189009,2kmUTM40E326S7646,2019,"SINP 974",Rattachement
1180647,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1184060,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1197796,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1189833,2kmUTM40E338S7638,2019,"SINP 974",Rattachement
1195400,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1177446,2kmUTM40E314S7672,2019,"SINP 974",Rattachement
1094266,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1191155,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1178545,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1179808,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1197838,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1095968,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1095626,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1180679,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1189560,2kmUTM40E338S7638,2019,"SINP 974",Rattachement
1190623,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1188586,2kmUTM40E320S7654,2019,"SINP 974",Rattachement
1095180,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1179916,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1189306,2kmUTM40E326S7646,2019,"SINP 974",Rattachement
1187287,2kmUTM40E320S7656,2019,"SINP 974",Rattachement
1177352,2kmUTM40E314S7672,2019,"SINP 974",Rattachement
1093609,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1095663,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1183049,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1189366,2kmUTM40E326S7646,2019,"SINP 974",Rattachement
1096058,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1182746,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1094325,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1178159,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1196726,2kmUTM40E320S7658,2019,"SINP 974",Rattachement
1178615,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1182309,2kmUTM40E316S7666,2019,"SINP 974",Rattachement
1185354,2kmUTM40E320S7660,2019,"SINP 974",Rattachement
1181496,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1178549,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1179249,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1187915,2kmUTM40E320S7654,2019,"SINP 974",Rattachement
1187290,2kmUTM40E320S7656,2019,"SINP 974",Rattachement
1186159,2kmUTM40E320S7658,2019,"SINP 974",Rattachement
1182788,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1183599,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1190634,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1192521,2kmUTM40E346S7636,2019,"SINP 974",Rattachement
1191239,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1195583,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1185391,2kmUTM40E320S7660,2019,"SINP 974",Rattachement
1095229,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1181223,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1096111,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1095159,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1193085,2kmUTM40E348S7634,2019,"SINP 974",Rattachement
1188728,2kmUTM40E326S7646,2019,"SINP 974",Rattachement
1186832,2kmUTM40E320S7656,2019,"SINP 974",Rattachement
1192298,2kmUTM40E348S7636,2019,"SINP 974",Rattachement
1181947,2kmUTM40E316S7666,2019,"SINP 974",Rattachement
1195554,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1096436,2kmUTM40E342S7638,2019,"SINP 974",Rattachement
1096852,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1178813,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1184340,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1197250,2kmUTM40E326S7646,2019,"SINP 974",Rattachement
1178914,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1181943,2kmUTM40E316S7666,2019,"SINP 974",Rattachement
1198571,2kmUTM40E320S7658,2019,"SINP 974",Rattachement
1094407,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1181181,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1192388,2kmUTM40E346S7636,2019,"SINP 974",Rattachement
1183672,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1187681,2kmUTM40E320S7656,2019,"SINP 974",Rattachement
1192857,2kmUTM40E348S7636,2019,"SINP 974",Rattachement
1181112,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1196106,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1196069,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1095351,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1190276,2kmUTM40E338S7638,2019,"SINP 974",Rattachement
1178818,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1179864,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1180488,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1190177,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1180095,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1181904,2kmUTM40E316S7666,2019,"SINP 974",Rattachement
1189896,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1190889,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1195611,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1184153,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1178058,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1197840,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1192188,2kmUTM40E346S7636,2019,"SINP 974",Rattachement
1182700,2kmUTM40E316S7666,2019,"SINP 974",Rattachement
1196893,2kmUTM40E320S7656,2019,"SINP 974",Rattachement
1183902,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1192397,2kmUTM40E346S7636,2019,"SINP 974",Rattachement
1188647,2kmUTM40E326S7646,2019,"SINP 974",Rattachement
1192392,2kmUTM40E346S7636,2019,"SINP 974",Rattachement
1188958,2kmUTM40E326S7646,2019,"SINP 974",Rattachement
1180646,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1186820,2kmUTM40E320S7656,2019,"SINP 974",Rattachement
1182551,2kmUTM40E316S7666,2019,"SINP 974",Rattachement
1187562,2kmUTM40E320S7656,2019,"SINP 974",Rattachement
1177518,2kmUTM40E314S7672,2019,"SINP 974",Rattachement
1185030,2kmUTM40E318S7662,2019,"SINP 974",Rattachement
1181790,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1184619,2kmUTM40E318S7662,2019,"SINP 974",Rattachement
1197699,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1177828,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1187538,2kmUTM40E320S7656,2019,"SINP 974",Rattachement
1181670,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1181788,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1192219,2kmUTM40E348S7636,2019,"SINP 974",Rattachement
1190565,2kmUTM40E338S7638,2019,"SINP 974",Rattachement
1195426,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1197707,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1184408,2kmUTM40E318S7664,2019,"SINP 974",Rattachement
1187748,2kmUTM40E320S7656,2019,"SINP 974",Rattachement
1179310,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1180681,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1094549,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1179961,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1187983,2kmUTM40E320S7654,2019,"SINP 974",Rattachement
1095697,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1095144,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1188089,2kmUTM40E320S7654,2019,"SINP 974",Rattachement
1183646,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1177323,2kmUTM40E314S7672,2019,"SINP 974",Rattachement
1185003,2kmUTM40E318S7662,2019,"SINP 974",Rattachement
1179481,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1191811,2kmUTM40E342S7638,2019,"SINP 974",Rattachement
1197409,2kmUTM40E346S7636,2019,"SINP 974",Rattachement
1181043,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1185685,2kmUTM40E320S7658,2019,"SINP 974",Rattachement
1184337,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1096612,2kmUTM40E342S7638,2019,"SINP 974",Rattachement
1095148,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1185874,2kmUTM40E320S7658,2019,"SINP 974",Rattachement
1185941,2kmUTM40E320S7658,2019,"SINP 974",Rattachement
1182218,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1191956,2kmUTM40E346S7636,2019,"SINP 974",Rattachement
1189375,2kmUTM40E326S7646,2019,"SINP 974",Rattachement
1181360,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1096487,2kmUTM40E342S7638,2019,"SINP 974",Rattachement
1195276,2kmUTM40E314S7672,2019,"SINP 974",Rattachement
1185058,2kmUTM40E318S7662,2019,"SINP 974",Rattachement
1178722,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1093854,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1185356,2kmUTM40E320S7660,2019,"SINP 974",Rattachement
1181141,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1179149,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1186243,2kmUTM40E320S7658,2019,"SINP 974",Rattachement
1197339,2kmUTM40E326S7646,2019,"SINP 974",Rattachement
1188191,2kmUTM40E320S7654,2019,"SINP 974",Rattachement
1187628,2kmUTM40E320S7656,2019,"SINP 974",Rattachement
1186835,2kmUTM40E320S7656,2019,"SINP 974",Rattachement
1195733,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1096490,2kmUTM40E342S7638,2019,"SINP 974",Rattachement
1178891,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1180672,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1188687,2kmUTM40E326S7646,2019,"SINP 974",Rattachement
1180346,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1186098,2kmUTM40E320S7658,2019,"SINP 974",Rattachement
1095653,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1196113,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1181063,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1095678,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1182445,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1195560,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1192493,2kmUTM40E346S7636,2019,"SINP 974",Rattachement
1095887,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1185357,2kmUTM40E320S7660,2019,"SINP 974",Rattachement
1181090,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1188771,2kmUTM40E326S7646,2019,"SINP 974",Rattachement
1193053,2kmUTM40E348S7636,2019,"SINP 974",Rattachement
1192986,2kmUTM40E348S7636,2019,"SINP 974",Rattachement
1195723,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1180432,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1197531,2kmUTM40E316S7666,2019,"SINP 974",Rattachement
1177654,2kmUTM40E314S7672,2019,"SINP 974",Rattachement
1186672,2kmUTM40E320S7656,2019,"SINP 974",Rattachement
1181395,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1095905,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1095162,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1190028,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1182769,2kmUTM40E316S7666,2019,"SINP 974",Rattachement
1181273,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1182881,2kmUTM40E316S7666,2019,"SINP 974",Rattachement
1197512,2kmUTM40E316S7666,2019,"SINP 974",Rattachement
1197835,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1183587,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1179389,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1097245,2kmUTM40E320S7658,2019,"SINP 974",Rattachement
1187060,2kmUTM40E320S7656,2019,"SINP 974",Rattachement
1182582,2kmUTM40E316S7666,2019,"SINP 974",Rattachement
1180870,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1189156,2kmUTM40E326S7646,2019,"SINP 974",Rattachement
1178270,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1189150,2kmUTM40E326S7646,2019,"SINP 974",Rattachement
1181721,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1182326,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1187725,2kmUTM40E322S7656,2019,"SINP 974",Rattachement
1197961,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1198224,2kmUTM40E316S7666,2019,"SINP 974",Rattachement
1179852,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1178589,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1179883,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1180473,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1189995,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1189480,2kmUTM40E326S7646,2019,"SINP 974",Rattachement
1188116,2kmUTM40E320S7654,2019,"SINP 974",Rattachement
1096633,2kmUTM40E342S7638,2019,"SINP 974",Rattachement
1186958,2kmUTM40E320S7656,2019,"SINP 974",Rattachement
1182377,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1093846,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1181950,2kmUTM40E316S7666,2019,"SINP 974",Rattachement
1096605,2kmUTM40E342S7638,2019,"SINP 974",Rattachement
1181818,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1192660,2kmUTM40E348S7636,2019,"SINP 974",Rattachement
1191003,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1190605,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1187604,2kmUTM40E320S7656,2019,"SINP 974",Rattachement
1184067,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1183077,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1181290,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1185025,2kmUTM40E318S7662,2019,"SINP 974",Rattachement
1184047,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1183453,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1186217,2kmUTM40E320S7658,2019,"SINP 974",Rattachement
1185716,2kmUTM40E320S7658,2019,"SINP 974",Rattachement
1181244,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1184975,2kmUTM40E318S7662,2019,"SINP 974",Rattachement
1190586,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1195896,2kmUTM40E316S7666,2019,"SINP 974",Rattachement
1197398,2kmUTM40E342S7638,2019,"SINP 974",Rattachement
1180313,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1189640,2kmUTM40E338S7638,2019,"SINP 974",Rattachement
1177494,2kmUTM40E314S7672,2019,"SINP 974",Rattachement
1187033,2kmUTM40E320S7656,2019,"SINP 974",Rattachement
1188304,2kmUTM40E320S7654,2019,"SINP 974",Rattachement
1094370,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1095614,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1179707,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1186927,2kmUTM40E320S7656,2019,"SINP 974",Rattachement
1180489,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1188163,2kmUTM40E320S7654,2019,"SINP 974",Rattachement
1177904,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1178637,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1186997,2kmUTM40E320S7656,2019,"SINP 974",Rattachement
1185159,2kmUTM40E318S7662,2019,"SINP 974",Rattachement
1179621,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1185889,2kmUTM40E320S7658,2019,"SINP 974",Rattachement
1177667,2kmUTM40E314S7672,2019,"SINP 974",Rattachement
1178403,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1188239,2kmUTM40E320S7654,2019,"SINP 974",Rattachement
1183767,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1192474,2kmUTM40E346S7636,2019,"SINP 974",Rattachement
1094145,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1093557,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1177430,2kmUTM40E314S7672,2019,"SINP 974",Rattachement
1094869,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1095677,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1189541,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1181516,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1198331,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1097017,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1188660,2kmUTM40E326S7646,2019,"SINP 974",Rattachement
1180280,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1184843,2kmUTM40E318S7662,2019,"SINP 974",Rattachement
1095575,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1180097,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1177798,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1197660,2kmUTM40E326S7646,2019,"SINP 974",Rattachement
1192633,2kmUTM40E348S7636,2019,"SINP 974",Rattachement
1196575,2kmUTM40E320S7660,2019,"SINP 974",Rattachement
1192625,2kmUTM40E348S7636,2019,"SINP 974",Rattachement
1177620,2kmUTM40E314S7672,2019,"SINP 974",Rattachement
1093980,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1197006,2kmUTM40E320S7656,2019,"SINP 974",Rattachement
1192746,2kmUTM40E348S7636,2019,"SINP 974",Rattachement
1093822,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1196256,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1181969,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1188623,2kmUTM40E326S7646,2019,"SINP 974",Rattachement
1180135,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1178531,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1192391,2kmUTM40E346S7636,2019,"SINP 974",Rattachement
1183756,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1096127,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1094125,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1183501,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1095254,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1197776,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1190732,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1188042,2kmUTM40E320S7654,2019,"SINP 974",Rattachement
1093562,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1188913,2kmUTM40E326S7646,2019,"SINP 974",Rattachement
1196480,2kmUTM40E318S7662,2019,"SINP 974",Rattachement
1184684,2kmUTM40E318S7662,2019,"SINP 974",Rattachement
1179776,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1195960,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1097070,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1185305,2kmUTM40E318S7662,2019,"SINP 974",Rattachement
1185344,2kmUTM40E318S7662,2019,"SINP 974",Rattachement
1097055,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1096010,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1197774,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1183837,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1185257,2kmUTM40E318S7662,2019,"SINP 974",Rattachement
1184025,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1192792,2kmUTM40E348S7636,2019,"SINP 974",Rattachement
1094641,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1185563,2kmUTM40E320S7658,2019,"SINP 974",Rattachement
1198495,2kmUTM40E318S7662,2019,"SINP 974",Rattachement
1179592,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1186978,2kmUTM40E320S7656,2019,"SINP 974",Rattachement
1179052,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1192784,2kmUTM40E348S7636,2019,"SINP 974",Rattachement
1188394,2kmUTM40E320S7654,2019,"SINP 974",Rattachement
1094096,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1183822,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1197423,2kmUTM40E348S7636,2019,"SINP 974",Rattachement
1198770,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1177793,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1183025,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1182512,2kmUTM40E316S7666,2019,"SINP 974",Rattachement
1097236,2kmUTM40E320S7658,2019,"SINP 974",Rattachement
1178067,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1180552,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1190461,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1093878,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1188537,2kmUTM40E320S7654,2019,"SINP 974",Rattachement
1191765,2kmUTM40E342S7638,2019,"SINP 974",Rattachement
1178304,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1095085,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1178774,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1179625,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1188365,2kmUTM40E320S7654,2019,"SINP 974",Rattachement
1185732,2kmUTM40E320S7658,2019,"SINP 974",Rattachement
1180627,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1188954,2kmUTM40E326S7646,2019,"SINP 974",Rattachement
1179799,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1178121,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1178269,2kmUTM40E314S7670,2019,"SINP 974",Rattachement
1191449,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1196418,2kmUTM40E318S7662,2019,"SINP 974",Rattachement
1179525,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1183943,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1181386,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1095321,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1191358,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1187720,2kmUTM40E322S7656,2019,"SINP 974",Rattachement
1197836,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1178956,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1182544,2kmUTM40E314S7666,2019,"SINP 974",Rattachement
1183389,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1189751,2kmUTM40E338S7638,2019,"SINP 974",Rattachement
1192991,2kmUTM40E348S7636,2019,"SINP 974",Rattachement
1190487,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1184821,2kmUTM40E318S7662,2019,"SINP 974",Rattachement
1095377,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1184259,2kmUTM40E316S7664,2019,"SINP 974",Rattachement
1195597,2kmUTM40E314S7668,2019,"SINP 974",Rattachement
1189185,2kmUTM40E326S7646,2019,"SINP 974",Rattachement
1096886,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
1188727,2kmUTM40E326S7646,2019,"SINP 974",Rattachement
1094494,2kmUTM40E340S7638,2019,"SINP 974",Rattachement
